task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
441	94/abcf1e	567770	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M33MK)	CACHED	0	2025-06-12 11:34:06.694	3.3s	1s	303.6%	449 MB	24.9 GB	623.7 MB	615.7 MB
442	22/a4e170	560270	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M33MP)	CACHED	0	2025-06-12 11:33:46.869	1.4s	18ms	99.9%	2.9 MB	3.9 MB	131.5 KB	909 B
443	57/58f9c2	566380	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M33MP)	CACHED	0	2025-06-12 11:34:01.323	3.7s	2s	406.4%	489.7 MB	28.5 GB	754.6 MB	709.8 MB
444	53/7d2e1d	567238	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M33MP)	CACHED	0	2025-06-12 11:34:05.025	8.7s	6s	215.1%	1.1 GB	6.7 GB	156.4 MB	6 MB
445	38/ab54a5	568703	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M33MP)	CACHED	0	2025-06-12 11:34:09.965	3.1s	1s	316.6%	508.7 MB	28.5 GB	638.5 MB	626.2 MB
446	6e/8271ef	569628	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M34MK)	CACHED	0	2025-06-12 11:34:59.068	910ms	20ms	92.8%	3 MB	3.9 MB	131.5 KB	909 B
448	ae/75893d	570035	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M34MK)	CACHED	0	2025-06-12 11:34:59.995	7.3s	5s	231.6%	991 MB	6.5 GB	132.9 MB	6.5 MB
447	dc/e024f9	570036	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M34MK)	CACHED	0	2025-06-12 11:34:59.999	3s	2s	392.1%	499.4 MB	28.5 GB	694.4 MB	670.9 MB
449	a9/a0555e	571544	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M34MK)	CACHED	0	2025-06-12 11:35:02.997	3.1s	1s	324.1%	512.3 MB	28.5 GB	656.8 MB	648.7 MB
450	4e/23869b	571168	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M34MP)	CACHED	0	2025-06-12 11:35:02.310	1.3s	17ms	110.5%	2.9 MB	3.9 MB	131.5 KB	910 B
452	e1/2f9e0c	572503	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M34MP)	CACHED	0	2025-06-12 11:35:06.108	8.6s	6s	223.9%	1.2 GB	6.5 GB	165.2 MB	6.4 MB
451	f0/ce2fdb	572978	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M34MP)	CACHED	0	2025-06-12 11:35:07.292	3.4s	2s	413.4%	497.1 MB	28.5 GB	850 MB	818.8 MB
453	ea/e0851a	573933	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M34MP)	CACHED	0	2025-06-12 11:35:10.727	3.7s	2s	338.4%	504.9 MB	28.5 GB	787.9 MB	778.9 MB
454	60/7b364e	574828	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M35MK)	CACHED	0	2025-06-12 11:35:43.607	901ms	19ms	125.5%	3 MB	3.9 MB	131.5 KB	910 B
456	a1/f8f7ec	575238	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M35MK)	CACHED	0	2025-06-12 11:35:44.529	3.1s	2s	396.7%	501.9 MB	28.5 GB	755.1 MB	729.8 MB
455	6e/228a7a	575237	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M35MK)	CACHED	0	2025-06-12 11:35:44.525	7.3s	5s	237.8%	1.1 GB	6.6 GB	144.3 MB	6.5 MB
457	5c/8e5956	576747	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M35MK)	CACHED	0	2025-06-12 11:35:47.671	3.6s	2s	315.8%	503.1 MB	28.5 GB	712.7 MB	704.6 MB
458	35/306cb2	576203	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M35MP)	CACHED	0	2025-06-12 11:35:46.615	1.4s	18ms	136.9%	2.9 MB	3.9 MB	131.5 KB	910 B
459	c1/7be497	578180	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M35MP)	CACHED	0	2025-06-12 11:35:51.812	3.8s	2s	407.5%	491.7 MB	28.5 GB	784.7 MB	751.6 MB
460	39/94a139	577706	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M35MP)	CACHED	0	2025-06-12 11:35:51.263	8.7s	6s	208.5%	1.4 GB	6.5 GB	152 MB	6.3 MB
461	81/2d8fb2	579114	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M35MP)	CACHED	0	2025-06-12 11:35:55.586	3.5s	1s	317.1%	512.5 MB	28.5 GB	714.4 MB	704.8 MB
462	d0/e67833	580041	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M36MK)	CACHED	0	2025-06-12 11:36:26.955	986ms	17ms	105.3%	2.9 MB	3.9 MB	131.5 KB	910 B
464	17/18442d	580581	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M36MK)	CACHED	0	2025-06-12 11:36:27.960	3.1s	2s	407.1%	508.8 MB	28.5 GB	752.5 MB	728.1 MB
463	58/9545ce	580582	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M36MK)	CACHED	0	2025-06-12 11:36:27.964	8.1s	6s	217.3%	1.1 GB	6.7 GB	142.1 MB	6.5 MB
465	fa/48da14	581796	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M36MK)	CACHED	0	2025-06-12 11:36:31.071	2.9s	1s	312.8%	509 MB	28.5 GB	712.4 MB	704.4 MB
466	b8/b5a696	582100	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M36MP)	CACHED	0	2025-06-12 11:36:31.582	1.4s	16ms	110.8%	2.8 MB	3.9 MB	131.5 KB	910 B
467	ac/12c302	583107	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M36MP)	CACHED	0	2025-06-12 11:36:34.011	10.7s	8s	223.3%	1.3 GB	6.6 GB	231.8 MB	6.1 MB
468	7e/c275b6	583552	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M36MP)	CACHED	0	2025-06-12 11:36:36.112	4.2s	3s	470.6%	486.8 MB	28.5 GB	1.2 GB	1.1 GB
469	02/e7e899	584729	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M36MP)	CACHED	0	2025-06-12 11:36:40.326	4.3s	2s	373.1%	514.5 MB	28.5 GB	1 GB	1 GB
470	f8/f4411f	585890	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M37MK)	CACHED	0	2025-06-12 11:37:45.383	916ms	18ms	131.5%	2.9 MB	3.9 MB	131.5 KB	910 B
472	23/16b85e	586306	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M37MK)	CACHED	0	2025-06-12 11:37:46.317	8.2s	7s	211.8%	1 GB	6.7 GB	135.7 MB	6.5 MB
471	c4/cb1a31	586307	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M37MK)	CACHED	0	2025-06-12 11:37:46.321	3s	2s	381.7%	495.6 MB	28.5 GB	719 MB	695.2 MB
473	bc/94bd14	587521	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M37MK)	CACHED	0	2025-06-12 11:37:49.390	2.9s	2s	317.6%	511 MB	28.5 GB	680.8 MB	672.8 MB
474	7f/30a3a2	587824	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M37MP)	CACHED	0	2025-06-12 11:37:49.753	960ms	17ms	108.9%	3.1 MB	3.9 MB	131.5 KB	910 B
476	08/701a14	589452	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M37MP)	CACHED	0	2025-06-12 11:37:54.477	3.7s	3s	455.5%	487.6 MB	28.5 GB	1.1 GB	1.1 GB
475	c9/d3d9c5	588839	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M37MP)	CACHED	0	2025-06-12 11:37:52.252	9.2s	8s	226.6%	1.3 GB	6.5 GB	219.3 MB	6.3 MB
477	47/42096d	594987	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M37MP)	CACHED	0	2025-06-12 11:38:09.751	3.4s	3s	359.8%	508.2 MB	28.5 GB	1 GB	1023.2 MB
478	1c/cd901a	589383	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M38MK)	CACHED	0	2025-06-12 11:37:54.259	949ms	18ms	133.0%	3.1 MB	3.9 MB	131.5 KB	910 B
480	a0/97d7f2	592284	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M38MK)	CACHED	0	2025-06-12 11:38:01.472	8.3s	6s	217.1%	1.1 GB	6.5 GB	188.6 MB	6.6 MB
479	60/7fdd3d	591214	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M38MK)	CACHED	0	2025-06-12 11:37:58.198	3.6s	2s	443.2%	501.9 MB	28.5 GB	1 GB	1016.6 MB
481	b0/c21466	596350	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M38MK)	CACHED	0	2025-06-12 11:38:12.422	3.2s	2s	360.2%	509.9 MB	28.5 GB	992.6 MB	984.5 MB
482	75/48742f	590678	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M38MP)	CACHED	0	2025-06-12 11:37:57.229	924ms	20ms	95.8%	2.9 MB	3.9 MB	131.5 KB	909 B
484	2d/a867c4	594642	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M38MP)	CACHED	0	2025-06-12 11:38:09.209	3.2s	2s	405.0%	502.3 MB	28.5 GB	833.2 MB	806 MB
483	0b/ed8761	592477	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M38MP)	CACHED	0	2025-06-12 11:38:01.760	7.4s	5s	242.2%	1 GB	6.5 GB	152.9 MB	6.5 MB
485	60/e1936e	601008	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M38MP)	CACHED	0	2025-06-12 11:38:23.309	3s	2s	319.1%	510.6 MB	28.5 GB	786.1 MB	777.9 MB
486	c1/964873	592030	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M39MK)	CACHED	0	2025-06-12 11:38:01.206	1.1s	19ms	105.3%	2.8 MB	3.9 MB	131.5 KB	910 B
487	4f/fb4a2c	598011	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M39MK)	CACHED	0	2025-06-12 11:38:15.646	3.5s	2s	436.1%	497.4 MB	28.5 GB	987.9 MB	957 MB
488	2f/f34c88	596864	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M39MK)	CACHED	0	2025-06-12 11:38:13.192	9.2s	8s	212.8%	1.3 GB	6.8 GB	182.9 MB	6.5 MB
489	08/5698e5	606587	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M39MK)	CACHED	0	2025-06-12 11:38:40.763	3.3s	2s	346.1%	508.3 MB	28.5 GB	931 MB	922.9 MB
490	e4/a4de61	593741	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M39MP)	CACHED	0	2025-06-12 11:38:06.267	895ms	19ms	99.9%	3.1 MB	3.9 MB	131.5 KB	909 B
491	da/d487cc	599167	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M39MP)	CACHED	0	2025-06-12 11:38:19.102	4.2s	3s	500.2%	500.1 MB	28.5 GB	1.4 GB	1.4 GB
493	0e/de0f54	610240	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M39MP)	CACHED	0	2025-06-12 11:38:48.314	3.7s	2s	393.1%	518.2 MB	28.5 GB	1.3 GB	1.3 GB
492	28/dba1d3	600501	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M39MP)	CACHED	0	2025-06-12 11:38:22.390	10.2s	9s	233.4%	1.2 GB	6.4 GB	270 MB	6.4 MB
494	d3/fb0ed3	595778	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M3MP)	CACHED	0	2025-06-12 11:38:11.758	904ms	17ms	106.4%	2.9 MB	3.9 MB	131.5 KB	910 B
495	30/25a41c	601941	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M3MP)	CACHED	0	2025-06-12 11:38:26.310	4s	3s	478.9%	479.9 MB	28.5 GB	1.2 GB	1.2 GB
496	e0/54713f	603517	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M3MP)	CACHED	0	2025-06-12 11:38:30.268	10.1s	9s	224.6%	1.3 GB	6.5 GB	251.3 MB	6.2 MB
497	02/c29230	613080	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M3MP)	CACHED	0	2025-06-12 11:38:56.189	3.5s	2s	377.6%	508.3 MB	28.5 GB	1.1 GB	1.1 GB
498	51/89d092	597687	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M40MK)	CACHED	0	2025-06-12 11:38:15.199	1s	17ms	143.2%	2.9 MB	3.9 MB	131.5 KB	910 B
499	ec/81ae12	604587	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M40MK)	CACHED	0	2025-06-12 11:38:32.607	8.2s	6s	232.1%	1.2 GB	6.5 GB	197.7 MB	6.6 MB
500	23/f1015d	606231	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M40MK)	CACHED	0	2025-06-12 11:38:40.408	3.7s	2s	442.3%	497.2 MB	28.5 GB	1.1 GB	1 GB
501	0c/ada667	619789	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M40MK)	CACHED	0	2025-06-12 11:39:19.281	3.6s	2s	366.0%	511.7 MB	28.5 GB	1 GB	1 GB
502	b8/d83e9d	599675	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M40MP)	CACHED	0	2025-06-12 11:38:21.109	954ms	18ms	98.7%	3 MB	3.9 MB	131.5 KB	909 B
503	fa/484f19	608256	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M40MP)	CACHED	0	2025-06-12 11:38:44.068	4.2s	3s	477.4%	490.1 MB	28.5 GB	1.4 GB	1.3 GB
504	ce/308109	608288	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M40MP)	CACHED	0	2025-06-12 11:38:44.124	10.2s	9s	219.0%	1.3 GB	6.3 GB	265.2 MB	6.3 MB
505	b9/fe2929	622516	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M40MP)	CACHED	0	2025-06-12 11:39:31.049	4.2s	3s	389.6%	505.7 MB	28.5 GB	1.2 GB	1.2 GB
506	ba/5fcba2	601942	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M41MK)	CACHED	0	2025-06-12 11:38:26.314	1s	16ms	114.1%	3 MB	3.9 MB	131.5 KB	910 B
508	96/73b237	611136	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M41MK)	CACHED	0	2025-06-12 11:38:52.023	4.2s	4s	474.6%	504 MB	28.5 GB	1.4 GB	1.4 GB
507	00/c2b7e7	612363	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M41MK)	CACHED	0	2025-06-12 11:38:54.296	10.2s	9s	215.0%	1.2 GB	6.5 GB	262.3 MB	6.6 MB
509	d3/3d7b06	624968	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M41MK)	CACHED	0	2025-06-12 11:39:39.914	4.2s	2s	383.0%	510.4 MB	28.5 GB	1.4 GB	1.4 GB
510	e3/83ae79	603882	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M41MP)	CACHED	0	2025-06-12 11:38:31.274	936ms	18ms	99.0%	2.9 MB	3.9 MB	131.5 KB	909 B
511	75/d5d914	614528	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M41MP)	CACHED	0	2025-06-12 11:38:59.660	4.1s	3s	484.9%	494.4 MB	28.5 GB	1.3 GB	1.3 GB
512	b6/69024f	615974	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M41MP)	CACHED	0	2025-06-12 11:39:03.785	10.5s	8s	227.7%	1.4 GB	6.5 GB	256.7 MB	6.3 MB
513	85/1716be	627519	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M41MP)	CACHED	0	2025-06-12 11:39:48.657	3.9s	3s	384.6%	506 MB	28.5 GB	1.2 GB	1.2 GB
514	a9/7a60d0	605276	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M42MK)	CACHED	0	2025-06-12 11:38:35.621	943ms	17ms	107.3%	3 MB	3.9 MB	131.5 KB	910 B
515	51/56b05d	617441	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M42MK)	CACHED	0	2025-06-12 11:39:08.697	9.8s	8s	215.2%	1.2 GB	6.5 GB	216.7 MB	6.5 MB
516	44/57b063	616463	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M42MK)	CACHED	0	2025-06-12 11:39:04.504	4.2s	3s	453.8%	502 MB	28.5 GB	1.2 GB	1.1 GB
517	4d/4043f6	631105	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M42MK)	CACHED	0	2025-06-12 11:40:02.824	3.5s	3s	374.2%	505 MB	28.5 GB	1.1 GB	1.1 GB
518	f6/f52c53	607383	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M42MP)	CACHED	0	2025-06-12 11:38:42.770	978ms	16ms	116.0%	2.9 MB	3.9 MB	131.5 KB	910 B
519	9d/24d062	618371	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M42MP)	CACHED	0	2025-06-12 11:39:14.243	5s	4s	486.3%	494 MB	28.5 GB	1.6 GB	1.5 GB
520	e1/b7ce21	619469	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M42MP)	CACHED	0	2025-06-12 11:39:18.479	12.6s	10s	203.2%	1.4 GB	6.7 GB	311.1 MB	6.2 MB
521	51/b50e8e	631936	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M42MP)	CACHED	0	2025-06-12 11:40:04.202	4.4s	3s	403.5%	510.6 MB	28.5 GB	1.4 GB	1.4 GB
522	1f/676f3d	609190	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M43MK)	CACHED	0	2025-06-12 11:38:46.131	970ms	18ms	133.5%	2.9 MB	3.9 MB	131.5 KB	910 B
524	6b/15dc12	621721	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M43MK)	CACHED	0	2025-06-12 11:39:26.867	9.3s	7s	214.5%	1.3 GB	6.5 GB	197.7 MB	6.5 MB
523	30/66b0e6	620748	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M43MK)	CACHED	0	2025-06-12 11:39:22.901	4s	2s	453.0%	501.4 MB	28.5 GB	1.1 GB	1 GB
525	f5/dac992	632793	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M43MK)	CACHED	0	2025-06-12 11:40:06.359	4s	3s	365.5%	514 MB	28.5 GB	1 GB	1022.9 MB
526	e8/8006cb	611137	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M43MP)	CACHED	0	2025-06-12 11:38:52.028	909ms	18ms	104.6%	2.9 MB	3.9 MB	131.5 KB	910 B
527	69/c03949	623500	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M43MP)	CACHED	0	2025-06-12 11:39:35.249	4.7s	3s	485.1%	506.3 MB	28.5 GB	1.4 GB	1.4 GB
528	61/298daa	623843	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M43MP)	CACHED	0	2025-06-12 11:39:36.185	11.7s	9s	196.6%	1.4 GB	6.7 GB	267.1 MB	6.5 MB
529	73/91ab59	633698	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M43MP)	CACHED	0	2025-06-12 11:40:08.593	4.4s	2s	383.1%	512 MB	28.5 GB	1.3 GB	1.3 GB
530	54/426803	613553	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M44MK)	CACHED	0	2025-06-12 11:38:57.196	999ms	19ms	131.8%	2.9 MB	3.9 MB	131.5 KB	910 B
531	d0/ba99a6	626092	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M44MK)	CACHED	0	2025-06-12 11:39:44.140	4.5s	3s	472.0%	501.7 MB	28.5 GB	1.4 GB	1.3 GB
532	3f/ecdf1e	626971	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M44MK)	CACHED	0	2025-06-12 11:39:47.842	10.4s	8s	211.9%	1.3 GB	6.5 GB	249.6 MB	6.5 MB
533	e8/253a9f	634409	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M44MK)	CACHED	0	2025-06-12 11:40:10.397	4.4s	3s	373.0%	509.8 MB	28.5 GB	1.3 GB	1.3 GB
534	51/b74ce4	615361	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M44MP)	CACHED	0	2025-06-12 11:39:02.669	1.4s	16ms	74.3%	2.9 MB	3.9 MB	131.5 KB	909 B
536	8b/240c6d	629511	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M44MP)	CACHED	0	2025-06-12 11:39:58.271	4.5s	3s	482.0%	502 MB	28.5 GB	1.5 GB	1.5 GB
535	91/2608e6	628555	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M44MP)	CACHED	0	2025-06-12 11:39:52.550	11.6s	9s	208.9%	1.3 GB	6.6 GB	281.5 MB	6.4 MB
537	de/764d55	636589	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M44MP)	CACHED	0	2025-06-12 11:40:16.452	4.3s	3s	404.3%	508.2 MB	28.5 GB	1.4 GB	1.4 GB
538	b7/ad8db8	630339	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M45MK)	CACHED	0	2025-06-12 11:40:01.278	954ms	17ms	109.4%	2.9 MB	3.9 MB	131.5 KB	910 B
540	94/4d6285	635317	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M45MK)	CACHED	0	2025-06-12 11:40:12.955	3.5s	2s	373.3%	498.5 MB	28.5 GB	623.7 MB	601.1 MB
539	67/57d13c	636022	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M45MK)	CACHED	0	2025-06-12 11:40:14.778	8s	5s	211.8%	1 GB	6.5 GB	118.8 MB	6.5 MB
541	df/3dbaeb	639018	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M45MK)	CACHED	0	2025-06-12 11:40:24.490	3.1s	2s	293.7%	327.2 MB	17.8 GB	588.5 MB	580.5 MB
542	0e/7173a8	631551	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M45MP)	CACHED	0	2025-06-12 11:40:03.831	1.1s	19ms	66.3%	3 MB	3.9 MB	131.5 KB	909 B
544	5e/3f2be1	637809	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M45MP)	CACHED	0	2025-06-12 11:40:20.794	3.7s	2s	416.2%	494.1 MB	28.5 GB	796.6 MB	767.5 MB
543	73/2eb92b	638470	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M45MP)	CACHED	0	2025-06-12 11:40:22.811	8.6s	7s	206.0%	1.1 GB	6.7 GB	149.7 MB	6.5 MB
545	6e/a0c5e1	639974	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M45MP)	CACHED	0	2025-06-12 11:40:27.551	3.3s	2s	326.6%	508.3 MB	28.5 GB	743.5 MB	735.1 MB
546	d4/b79de8	641076	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M46MK)	CACHED	0	2025-06-12 11:41:16.287	1.5s	19ms	127.0%	3.1 MB	3.9 MB	131.5 KB	910 B
547	dc/31ea63	641488	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M46MK)	CACHED	0	2025-06-12 11:41:17.834	3.4s	2s	396.1%	497.9 MB	28.5 GB	704 MB	679.2 MB
548	a3/207893	641489	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M46MK)	CACHED	0	2025-06-12 11:41:17.838	8s	5s	240.0%	1.1 GB	6.5 GB	132.2 MB	6.6 MB
549	6b/8a9019	642634	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M46MK)	CACHED	0	2025-06-12 11:41:21.212	3.5s	2s	323.5%	505.4 MB	28.5 GB	663.2 MB	655.1 MB
550	52/0a3bd1	644580	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M46MP)	CACHED	0	2025-06-12 11:42:29.099	1.6s	18ms	96.7%	2.9 MB	3.9 MB	131.5 KB	909 B
